t,u0,u1,y0,y1,yT0,yT1
0.17200000000000001,1.0,0.0,0.0003438786003763147,9.173338321805317e-05,0.00036905712316167416,8.781582667793242e-05
0.17400000000000002,1.0,0.0,0.00034797878543244866,9.268293802727625e-05,0.00032392846849400663,0.00010312542987975825
0.176,1.0,0.0,0.0003520135474417195,9.35958979731597e-05,0.00034740030327237703,0.00011099644828906298
0.178,1.0,0.0,0.0003559816309050054,9.447192401688548e-05,0.0003634096738628034,7.439360670014874e-05
0.18,1.0,0.0,0.00035988183527324114,9.531072652136365e-05,0.0003708946589205173,8.239125100428739e-05
0.182,1.0,0.0,0.00036371301499421365,9.611206442215918e-05,0.0003394841110789446,0.00012035936827011552
0.184,1.0,0.0,0.0003674740795260193,9.687574434392124e-05,0.0003657463999528483,9.30230297490073e-05
0.186,1.0,0.0,0.0003711639933171201,9.760161966612525e-05,0.0004113360206630293,0.00011665339192241205
0.188,1.0,0.0,0.0003747817757529887,9.828958954187108e-05,0.0003591873315985503,0.00012276254875617893
0.19,1.0,0.0,0.00037832650106938315,9.893959787341057e-05,0.00039022640579986314,0.00010695425399651079
0.192,1.0,0.0,0.0003817972982323431,9.955163224800132e-05,0.0003687472851516088,0.00011134318057249448
0.194,1.0,0.0,0.00038519335078504574,0.00010012572283760579,0.0004032614094509815,8.300595558109766e-05
0.196,1.0,0.0,0.00038851389666171027,0.00010066194126587048,0.0004008111492696188,0.0001313015536997196
0.198,1.0,0.0,0.00039175822796878277,0.00010116039944573506,0.00039776166939395666,0.00014182744540949544
0.2,1.0,0.0,0.00039492569073368067,0.0001016212483909317,0.00043111132535385565,0.0001257457503065277
0.202,1.0,0.0,0.0003980156846214176,0.00010204467700454355,0.0004040768926461488,0.00012243800343239447
0.20400000000000001,1.0,0.0,0.0004010276626194719,0.00010243091084769709,0.0003919708958520618,0.00010253390593551167
0.20600000000000002,1.0,0.0,0.0004039611306913021,0.00010278021089136797,0.0004233718288326211,9.650982904593238e-05
0.20800000000000002,1.0,0.0,0.00040681564739895214,0.00010309287225418158,0.0004124156634240453,9.789778679881501e-05
0.21,1.0,0.0,0.0004095908234952254,0.00010336922292899145,0.00043773909656700833,8.128367967694336e-05
0.212,1.0,0.0,0.000412286321485943,0.0001036096225009181,0.00041253538650926053,5.392073028941157e-05
0.214,1.0,0.0,0.00041490185516283536,0.0001038144608594305,0.0004061623488782205,0.00012167586013963785
0.216,1.0,0.0,0.00041743718910764826,0.00010398415690695055,0.0004264068003307582,0.00011421893706025278
0.218,1.0,0.0,0.0004198921381680764,0.00010411915726635949,0.0004235777454222597,9.761053319643626e-05
0.22,1.0,0.0,0.0004222665669061656,0.00010421993498968295,0.00042927468631742455,0.00010874287519600075
0.222,1.0,0.0,0.00042456038901985175,0.00010428698827012986,0.0003872687341846188,0.00013249896199523905
0.224,1.0,0.0,0.000426773566738333,0.00010432083915955883,0.00043167463156824497,8.383573221036078e-05
0.226,1.0,0.0,0.0004289061101919922,0.00010432203229334456,0.00041232177164733246,7.962983672748861e-05
0.228,1.0,0.0,0.0004309580767576125,0.00010429113362451649,0.0004715793122802222,0.0001297449556499743
0.23,1.0,0.0,0.0004329295703796474,0.00010422872916894288,0.000424826328591406,0.00011500150290027968
0.232,1.0,0.0,0.00043482074086832837,0.00010413542376323471,0.00041721732068964254,7.827375085782462e-05
0.234,1.0,0.0,0.0004366317831754077,0.00010401183983694674,0.00040422823094015986,0.00010351219199828546
0.23600000000000002,1.0,0.0,0.0004383629366483542,0.00010385861620055749,0.0004297327526887898,0.00011684723523252915
0.23800000000000002,1.0,0.0,0.0004400144842638296,0.00010367640685061528,0.0004474324447619619,0.00013028987635609117
0.24,1.0,0.0,0.00044158675184129126,0.00010346587979334466,0.0004284075107964409,0.00011307702549879797
0.242,1.0,0.0,0.0004430801072375742,0.00010322771588791705,0.000453411297066245,0.00010035942283658548
0.244,1.0,0.0,0.00044449495952331755,0.00010296260771049971,0.0004425968253479058,0.00011064137617816089
0.246,1.0,0.0,0.00044583175814210963,0.00010267125844011013,0.00047420134290895557,0.00013738627205515401
0.248,1.0,0.0,0.00044709099205323056,0.00010235438076721777,0.0004472202108028062,0.00012461139964745115
0.25,1.0,0.0,0.0004482731888588803,0.000102012695825952,0.0004497680977889487,9.670033328950063e-05
0.252,1.0,0.0,0.00044937891391678134,0.00010164693215069394,0.0004391169387697846,0.00013059512106819237
0.254,1.0,0.0,0.0004504087694390504,0.00010125782465775129,0.000456014410320512,0.00011791956548802985
0.256,1.0,0.0,0.0004513633935782341,0.00010084611365273927,0.0004713455165491315,8.546403844483588e-05
0.258,1.0,0.0,0.00045224345950140477,0.00010041254386421594,0.0004461991447362208,0.0001062866180266986
0.26,1.0,0.0,0.00045304967445321134,9.995786350404922e-05,0.0004386591023227971,6.664791916119434e-05
0.262,1.0,0.0,0.0004537827788087778,9.948282335492343e-05,0.0004129391653021804,0.00011810495434040037
0.264,1.0,0.0,0.00045444354511734055,9.89881758853263e-05,0.00044303144012980183,9.766012271967422e-05
0.266,1.0,0.0,0.00045503277713750926,9.84746743922932e-05,0.00046919804620768285,0.00012910030290562356
0.268,1.0,0.0,0.00045555130886503246,9.794307217212371e-05,0.00047058666345794456,9.209890049991901e-05
0.27,1.0,0.0,0.0004560000035539419,9.73941217192258e-05,0.00043518564750057767,0.0001284041265859132
0.272,1.0,0.0,0.0004563797527319425,9.682857395318666e-05,0.00046429752935565736,8.48298705766646e-05
0.274,1.0,0.0,0.0004566914752109074,9.624717747411441e-05,0.00046296793103174893,8.35301653410841e-05
0.276,1.0,0.0,0.0004569361160933263,9.565067784624346e-05,0.0004613760073118367,0.00011351451764166241
0.278,1.0,0.0,0.00045711464577554805,9.503981690974654e-05,0.0004437747019603778,9.779848774498107e-05
0.28,1.0,0.0,0.0004572280589486452,9.44153321206498e-05,0.0004494963037678968,7.548913945086086e-05
0.28200000000000003,1.0,0.0,0.00045727737359771854,9.377795591870284e-05,0.00046354931679054286,8.22895853281841e-05
0.28400000000000003,1.0,0.0,0.0004572636300004455,9.31284151230133e-05,0.00045359417734836736,5.652467012522561e-05
0.28600000000000003,1.0,0.0,0.0004571878897256646,9.246743035521598e-05,0.00046530863207212586,7.699278235817709e-05
0.28800000000000003,1.0,0.0,0.00045705123463277354,9.179571548990952e-05,0.0004734712483889973,0.00011324914552764411
0.29,1.0,0.0,0.0004568547658727052,9.111397713205794e-05,0.00045577207358967826,0.000113175360324417
0.292,1.0,0.0,0.0004565996028912292,9.042291412102206e-05,0.0004558129467986258,8.786706326240198e-05
0.294,1.0,0.0,0.00045628688243531284,8.972321706085518e-05,0.0004628149993300987,8.906009229782084e-05
0.296,1.0,0.0,0.0004559177575632587,8.901556787646886e-05,0.0004534446795379456,7.489711117803391e-05
0.298,1.0,0.0,0.0004554933966593189,8.830063939524871e-05,0.0004683493676016829,6.0951789669190944e-05
0.3,1.0,0.0,0.0004550149824534703,8.757909495367559e-05,0.00043530407006128893,9.272970335218521e-05
0.302,1.0,0.0,0.00045448371104701764,8.685158802848562e-05,0.00046305840060184225,6.613918408951707e-05
0.304,1.0,0.0,0.0004539007909446723,8.611876189188256e-05,0.0004929864085050252,9.00132633862953e-05
0.306,1.0,0.0,0.00045326744209373866,8.538124929029726e-05,0.00042572184519540016,9.534181164867621e-05
0.308,1.0,0.0,0.0004525848949310202,8.463967214617306e-05,0.0004867346115832399,9.31509218312537e-05
0.31,1.0,0.0,0.00045185438943803956,8.389464128224124e-05,0.00041617747695314906,7.613743977770821e-05
0.312,1.0,0.0,0.0004510771742051482,8.314675616773756e-05,0.0004441874634542163,8.902337216748366e-05
0.314,1.0,0.0,0.00045025450550508145,8.239660468600036e-05,0.0004338736342152029,8.674781788614351e-05
0.316,1.0,0.0,0.00044938764637649745,8.164476292288042e-05,0.0004508651756969772,0.00011068029080919678
0.318,1.0,0.0,0.00044847786571801694,8.089179497538565e-05,0.00046874068621841243,0.00010084343784120487
0.32,1.0,0.0,0.00044752643739326355,8.013825277997628e-05,0.0004534501994504067,9.790825545654205e-05
0.322,1.0,0.0,0.00044653463934738396,7.938467595992224e-05,0.0004675086301970715,0.00010624267233953338
0.324,1.0,0.0,0.00044550375273550726,7.863159169112969e-05,0.000451274346259428,5.374142098022713e-05
0.326,1.0,0.0,0.00044443506106358526,7.78795145858423e-05,0.00042780434211313464,2.4878253398861134e-05
0.328,1.0,0.0,0.00044332984934203346,7.71289465936212e-05,0.0004809402092312093,2.9924069960817162e-05
0.33,1.0,0.0,0.0004421894032525757,7.638037691900776e-05,0.00047680129940786894,8.07902424488339e-05
0.332,1.0,0.0,0.00044101500832867386,7.56342819552747e-05,0.00045855656767762934,7.214572885012059e-05
0.334,1.0,0.0,0.0004398079491499063,7.489112523367339e-05,0.0004543914767782979,7.525560307758192e-05
0.336,1.0,0.0,0.00043856950855063794,7.415135738758838e-05,0.0004410076521411523,9.080243148586089e-05
0.338,1.0,0.0,0.00043730096684330827,7.341541613101443e-05,0.00042737030804069494,6.609978746387178e-05
0.34,1.0,0.0,0.00043600360105664165,7.268372625077686e-05,0.0004417505078556576,2.3269060640686995e-05
0.342,1.0,0.0,0.0004346786841890677,7.195669961192167e-05,0.00041153922380710527,0.00012741228457132593
0.34400000000000003,1.0,0.0,0.0004333274844776204,7.123473517570883e-05,0.0004541371390589295,4.091166456712903e-05
0.34600000000000003,1.0,0.0,0.00043195126468256566,7.051821902964977e-05,0.0004205017071011765,5.0183075349462364e-05
0.34800000000000003,1.0,0.0,0.0004305512813879891,6.980752442903819e-05,0.0004204423759969553,3.898022631325465e-05
0.35000000000000003,1.0,0.0,0.00042912878431855875,6.910301184943215e-05,0.00045158614303571616,0.00010044286435478038
0.352,1.0,0.0,0.00042768501567265753,6.840502904955495e-05,0.0004180316816104999,5.891382242291735e-05
0.354,1.0,0.0,0.00042622120947206595,6.771391114409204e-05,0.0004383041209960308,6.319659301151307e-05
0.356,1.0,0.0,0.0004247385909283547,6.702998068587181e-05,0.0004437887860700275,8.531165376572538e-05
0.358,1.0,0.0,0.00042323837582613366,6.635354775692884e-05,0.00038825160125784716,5.100683181632696e-05
0.36,1.0,0.0,0.0004217217699232829,6.568491006795938e-05,0.0004201998073211556,6.180984926445675e-05
0.362,1.0,0.0,0.0004201899683682796,6.502435306569055e-05,0.00045479664397342844,7.197699066135741e-05
0.364,1.0,0.0,0.0004186441551347146,6.437215004769653e-05,0.00042454966813299953,5.3148616418528546e-05
0.366,1.0,0.0,0.00041708550247307984,6.37285622842069e-05,0.0004208051219331425,6.281121961070312e-05
