t,u0,u1,y0,y1,yT0,yT1
0.07,1.0343945837424335,0.16054297923079264,9.563919889460118e-05,2.6793641618617753e-05,9.563919889460118e-05,2.6793641618617753e-05
0.07200000000000001,1.035359706516877,0.164729788588728,0.00010041829283650776,2.8662634020261454e-05,0.00010041829283650776,2.8662634020261454e-05
0.074,1.0363238646509465,0.16889571614787435,0.00010526958020328917,3.0586740902938876e-05,0.00010526958020328917,3.0586740902938876e-05
0.076,1.0372870591088006,0.1730408660566377,0.00011018984151642109,3.256401767748204e-05,0.00011018984151642109,3.256401767748204e-05
0.078,1.0382492908536332,0.1771653419439816,0.00011517587192885558,3.459243224854277e-05,0.00011517587192885558,3.459243224854277e-05
0.08,1.039210560847677,0.18126924692201818,0.00012022448151213304,3.666987281984018e-05,0.00012022448151213304,3.666987281984018e-05
0.082,1.0401708700522012,0.18535268358858548,0.00012533249559703672,3.879415554779699e-05,0.00012533249559703672,3.879415554779699e-05
0.084,1.0411302194275156,0.18941575402981292,0.0001304967551662843,4.096303203370108e-05,0.0001304967551662843,4.096303203370108e-05
0.08600000000000001,1.0420886099329694,0.19345855982267313,0.00013571411729761698,4.317419664533691e-05,0.00013571411729761698,4.317419664533691e-05
0.088,1.0430460425269534,0.1974812020375215,0.0001409814556555223,4.5425293659821936e-05,0.0001409814556555223,4.5425293659821936e-05
0.09,1.0440025181669,0.20148378124062294,0.00014629566102971353,4.771392422015368e-05,0.00014629566102971353,4.771392422015368e-05
0.092,1.0449580378092853,0.20546639749666595,0.00015165364191838628,5.0037653098723684e-05,0.00015165364191838628,5.0037653098723684e-05
0.094,1.0459126024096288,0.20942915037126442,0.00015705232515417854,5.239401526178448e-05,0.00015705232515417854,5.239401526178448e-05
0.096,1.0468662129224953,0.21337213893344653,0.00016248865657067824,5.47805222295639e-05,0.00016248865657067824,5.47805222295639e-05
0.098,1.0478188703014952,0.21729546175813186,0.00016795960170724848,5.7194668227407735e-05,0.00016795960170724848,5.7194668227407735e-05
0.1,1.048770575499286,0.22119921692859512,0.00017346214654987568,5.963393612399549e-05,0.00017346214654987568,5.963393612399549e-05
0.10200000000000001,1.0497213294675731,0.22508350203891903,0.0001789932983056916,6.209580315331563e-05,0.0001789932983056916,6.209580315331563e-05
0.10400000000000001,1.0506711331571106,0.22894841419643375,0.00018455008620877196,6.457774641770461e-05,0.00018455008620877196,6.457774641770461e-05
0.106,1.051619987517702,0.23279405002414433,0.00019012956235477826,6.707724816984913e-05,0.00019012956235477826,6.707724816984913e-05
0.108,1.0525678934982017,0.23662050566314685,0.00019572880256197743,6.959180087222218e-05,0.00019572880256197743,6.959180087222218e-05
0.11,1.0535148520465163,0.24042787677503152,0.00020134490725615318,7.211891203297173e-05,0.00020134490725615318,7.211891203297173e-05
