t,u0,u1,y0,y1,yT0,yT1
0.386,1.0,0.0,0.0004010413098660263,5.781567750603764e-05,0.00039402200180652645,5.242400734766466e-05
0.388,1.0,0.0,0.0003994149426701079,5.728080108776694e-05,0.0003859811221335464,6.274002980782266e-05
0.39,1.0,0.0,0.0003977887128388324,5.6756789086240336e-05,0.0004115725959826525,8.257431614812706e-05
0.392,1.0,0.0,0.00039616359824697507,5.624375993278153e-05,0.0004004219546226521,7.685351378049549e-05
0.394,1.0,0.0,0.0003945405591947064,5.5741822246354555e-05,0.00041112942555904616,4.517003184695307e-05
0.396,1.0,0.0,0.00039292053811834285,5.5251075014316e-05,0.00038588576338080506,6.350011225380568e-05
0.398,1.0,0.0,0.0003913044593177844,5.477160777460941e-05,0.0003744876451193997,4.832857193235022e-05
0.4,1.0,0.0,0.0003896932287005039,5.430350079916061e-05,0.00037469487639814884,-6.1599758177221e-05
0.402,1.0,0.0,0.00038808773354194443,5.384682527824385e-05,0.0003344420568422588,0.00022953393065011388
0.404,1.0,0.0,0.0003864888422621719,5.3401643505600476e-05,0.00037817411551663467,-1.2887418736532509e-05
0.406,1.0,0.0,0.0003848974042186209,5.296800906410246e-05,0.00032179477943273193,-6.543215009528595e-06
0.40800000000000003,1.0,0.0,0.0003833142495147652,5.254596701176402e-05,0.0004227370814802153,4.227238846930862e-05
0.41000000000000003,1.0,0.0,0.0003817401888245333,5.213555406791515e-05,0.0003981857470692884,3.514861934134305e-05
0.41200000000000003,1.0,0.0,0.0003801760132322856,5.1736798799361123e-05,0.00035095870669028226,-0.00010604647261373876
0.41400000000000003,1.0,0.0,0.000378622494088159,5.1349721806361716e-05,0.0004166535955099438,0.00010984002417666595
0.41600000000000004,1.0,0.0,0.000377080382878581,5.09743359082741e-05,0.00037432532437019553,-3.410323504407326e-05
0.418,1.0,0.0,0.0003755504111117455,5.0610646328712195e-05,0.0003213491346759663,7.548033071849685e-05
0.42,1.0,0.0,0.0003740332902178393,5.025865088008474e-05,0.00034506869298698195,4.5906761946716113e-05
0.422,1.0,0.0,0.00037252971146380055,4.991834014738293e-05,0.00037940458919203827,-1.0183595334773735e-05
0.424,1.0,0.0,0.0003710403458823855,4.9589697671097064e-05,0.00048602793919712923,0.00012784520415097696
0.426,1.0,0.0,0.00036956584421531395,4.927270012914984e-05,0.00028954093492118205,6.596583969154661e-05
0.428,1.0,0.0,0.0003681068368702599,4.896731751774158e-05,0.0003613940851034631,8.53192953260516e-05
0.43,1.0,0.0,0.00036666393389144804,4.867351333101073e-05,0.00027728884697315675,0.00016309393059471303
0.432,1.0,0.0,0.00036523772494361385,4.839124473941968e-05,0.0003690485733641224,7.083510229987535e-05
0.434,1.0,0.0,0.0003638287793090789,4.812046276678342e-05,0.00033790180558861376,1.8107864909893744e-05
0.436,1.0,0.0,0.0003624376458976914,4.786111246586482e-05,0.00044864053655429116,-1.2779351478981019e-05
0.438,1.0,0.0,0.00036106485326937673,4.761313309246709e-05,0.0003884824755331374,6.296560433374374e-05
0.44,1.0,0.0,0.00035971090966904117,4.737645827795953e-05,0.0003891299990170364,0.0002001129068201111
0.442,1.0,0.0,0.0003583763030735671,4.71510162001792e-05,0.00039104903227651423,0.00011189876888750532
0.444,1.0,0.0,0.0003570615012506372,4.69367297526558e-05,0.0003900862043232604,-6.827282394353983e-05
0.446,1.0,0.0,0.00035576695182912125,4.6733516712112945e-05,0.0004223417466822952,-2.6248918170274698e-05
0.448,1.0,0.0,0.00035449308238075835,4.654128990420367e-05,0.00024272735802555916,0.0001294757061678236
0.45,1.0,0.0,0.00035324030051286367,4.6359957367442566e-05,0.000378567842829924,9.35549466411868e-05
0.452,1.0,0.0,0.00035200899397178943,4.61894225153017e-05,0.00034880222777715564,-1.2477711501551906e-05
0.454,1.0,0.0,0.0003507995307568661,4.60295842964412e-05,0.0003300630661978694,-9.869580899995561e-05
0.456,1.0,0.0,0.00034961225924455016,4.5880337353049624e-05,0.0001904833914911426,6.565403123713125e-05
0.458,1.0,0.0,0.00034844750832250317,4.574157217727257e-05,0.00023629265901697286,0.0002270726321978882
0.46,1.0,0.0,0.00034730558753332625,4.5613175265711766e-05,0.00040864903373272275,5.4673959693460493e-05
0.462,1.0,0.0,0.00034618678722767325,4.5495029271979565e-05,0.00028395511071681686,0.00012603104517280205
0.464,1.0,0.0,0.0003450913787264659,4.5387013157297196e-05,0.0003422031534363022,6.301392691075517e-05
0.466,1.0,0.0,0.00034401961449193427,4.528900233912744e-05,0.00027692860476972666,3.638231256348568e-05
0.468,1.0,0.0,0.000342971728307205,4.5200868837835256e-05,0.0002957992208329796,5.183989443527776e-06
0.47000000000000003,1.0,0.0,0.0003419479354641609,4.5122481421371924e-05,0.0002299962756789094,3.296053866486056e-05
0.47200000000000003,1.0,0.0,0.0003409484329592953,4.505370574798054e-05,0.00033513591830370296,9.756065789922423e-05
0.47400000000000003,1.0,0.0,0.0003399733996972863,4.499440450692262e-05,0.00022551674570463713,5.91302373056682e-05
0.47600000000000003,1.0,0.0,0.00033902299670201467,4.4944437557227195e-05,0.0002938667868190064,-8.580862413895962e-05
0.47800000000000004,1.0,0.0,0.00033809736733475234,4.490366206446564e-05,0.00048196937807646305,0.00012678430922235037
0.48,1.0,0.0,0.00033719663751924817,4.487193263555645e-05,0.00037499764451795156,9.655801306097893e-06
0.482,1.0,0.0,0.0003363209159734393,4.484910145160588e-05,0.00047054368259777287,-0.00012260533493933231
0.484,1.0,0.0,0.00033547029444751773,4.4835018398791314e-05,0.0003100012805654677,5.8291088416977456e-05
0.486,1.0,0.0,0.00033464484796808387,4.482953119729497e-05,0.0003621163796027809,-1.737542886320416e-05
0.488,1.0,0.0,0.0003338446350881189,4.483248552829689e-05,0.0003960588191747981,-5.3970127075491006e-05
0.49,1.0,0.0,0.00033306969814251165,4.484372515903627e-05,0.0003438796112646389,5.724953482806193e-05
0.492,1.0,0.0,0.00033232006350887615,4.486309206595136e-05,0.00039079787166838484,3.2374290829508166e-05
0.494,1.0,0.0,0.0003315957418733987,4.489042655590824e-05,0.00021409717396372088,-8.976305505132758e-06
0.496,1.0,0.0,0.0003308967285014555,4.4925567385529355e-05,0.0004722114859896042,9.881674499487864e-05
0.498,1.0,0.0,0.0003302230035127436,4.4968351878632874e-05,0.0002962755540250323,-4.7438752470940526e-05
0.5,1.0,0.0,0.00032957453216067107,4.501861604179432e-05,0.000341896283272207,3.357968511958336e-05
0.502,1.0,0.0,0.00032895126511575483,4.50761946780418e-05,0.00031441296048085265,2.7883316257217802e-05
0.504,1.0,0.0,0.0003283531387527759,4.514092149869634e-05,0.00032029354787335327,4.198783071072706e-05
