t,u0,u1,y0,y1,yT0,yT1
0.14200000000000002,1.0,0.0,0.00027554513379975565,7.348746170682176e-05,0.0002646383561650119,7.54386725524051e-05
0.14400000000000002,1.0,0.0,0.00028043916071915923,7.490991191987383e-05,0.00028316831101518765,7.561949188769535e-05
0.146,1.0,0.0,0.0002852930600949207,7.630713186863887e-05,0.00028494305257381787,8.586982040707897e-05
0.148,1.0,0.0,0.00029010477963306634,7.767799125883125e-05,0.00029772872894347896,7.806817633683131e-05
0.15,1.0,0.0,0.00029487231749845884,7.902141237072962e-05,0.00029528815832082227,7.473018810363675e-05
0.152,1.0,0.0,0.0002995937228164121,8.03363705308241e-05,0.00030726435265276205,7.500536447677628e-05
0.154,1.0,0.0,0.0003042670961486236,8.162189446828209e-05,0.0002925521630388964,8.743703742698941e-05
0.156,1.0,0.0,0.0003088905899425139,8.28770665601991e-05,0.00030469679195500084,8.012357889197481e-05
0.158,1.0,0.0,0.000313462408953119,8.410102296965389e-05,0.00032213411976515424,7.593375646796927e-05
0.16,1.0,0.0,0.00031798081063673795,8.529295368062946e-05,0.00030414539960877394,8.606106109680944e-05
0.162,1.0,0.0,0.0003224441055155959,8.645210243389327e-05,0.0003176907246343233,8.416805345718276e-05
0.164,1.0,0.0,0.0003268506575128403,8.757776656795159e-05,0.00032613203798828794,8.626482290482212e-05
0.166,1.0,0.0,0.0003311988842572452,8.866929676920497e-05,0.0003135351969204148,0.00010703735204848513
0.168,1.0,0.0,0.0003354872573570575,8.972609673543431e-05,0.0003221367941254243,7.829086080703496e-05
0.17,1.0,0.0,0.00033971430264247637,9.074762275674142e-05,0.00035583900550403,8.044657073567332e-05
0.17200000000000001,1.0,0.0,0.0003438786003763147,9.173338321805317e-05,0.0003312793369799368,9.819300068458322e-05
0.17400000000000002,1.0,0.0,0.00034797878543244866,9.268293802727625e-05,0.00034451173162686395,7.854756347420967e-05
0.176,1.0,0.0,0.0003520135474417195,9.35958979731597e-05,0.0003590858912374476,6.911704161499125e-05
0.178,1.0,0.0,0.0003559816309050054,9.447192401688548e-05,0.00035994534160594966,9.735362876613715e-05
0.18,1.0,0.0,0.00035988183527324114,9.531072652136365e-05,0.00034600891177421307,9.570117247720061e-05
0.182,1.0,0.0,0.00036371301499421365,9.611206442215918e-05,0.0003769158335694581,6.827626881703543e-05
0.184,1.0,0.0,0.0003674740795260193,9.687574434392124e-05,0.00035472168402791873,0.00011532425740765381
0.186,1.0,0.0,0.0003711639933171201,9.760161966612525e-05,0.00038442069532516394,9.740634909828615e-05
0.188,1.0,0.0,0.0003747817757529887,9.828958954187108e-05,0.00038042460898202884,8.053071932831609e-05
0.19,1.0,0.0,0.00037832650106938315,9.893959787341057e-05,0.00039219723209644016,0.00011506945885800376
0.192,1.0,0.0,0.0003817972982323431,9.955163224800132e-05,0.00038945330882263326,9.192176993126558e-05
0.194,1.0,0.0,0.00038519335078504574,0.00010012572283760579,0.00039568056163911784,9.528719661705772e-05
0.196,1.0,0.0,0.00038851389666171027,0.00010066194126587048,0.0003930491639377445,0.00010013212298837466
0.198,1.0,0.0,0.00039175822796878277,0.00010116039944573506,0.000402968842513449,0.0001096469272550515
0.2,1.0,0.0,0.00039492569073368067,0.0001016212483909317,0.000392050446617836,9.430791828362812e-05
